Address,Latitude,Longitude,Type
National Musium,9.0383933,38.7617288,"establishment,museum,point_of_interest"
"Olompia, Ambaye Bet",9.0043588,38.7680892,"bus_station,establishment,point_of_interest,transit_station"
PIASSA ABUNE PETROS,9.0353688,38.7496188,"establishment,point_of_interest"
Piassa Abune Petros ,9.0353688,38.7496188,"establishment,point_of_interest"
"Post Office, Suvinior Mall",9.0157775,38.7717076,"establishment,finance,point_of_interest,post_office"
"Post Office, Suvinior Mall, Addis Ababa",9.0157775,38.7717076,"establishment,finance,point_of_interest,post_office"
Rwanda Hotel ,8.985853,38.7753318,"establishment,lodging,point_of_interest"
Tilla Spa,9.0105015,38.77064,"establishment,gym,health,point_of_interest"
"WELLO SEFER ,MULLER REAL STATE",8.9938432,38.7767014,"establishment,point_of_interest"
"Wellosefer , Muler Real Estate",8.9938432,38.7767014,"establishment,point_of_interest"
Wossen,8.9907466,38.7837717,"bar,establishment,night_club,point_of_interest"
KEBENA GAS STATION,9.0336698,38.7765584,"establishment,gas_station,point_of_interest"
Kebena Gas Station,9.0336698,38.7765584,"establishment,gas_station,point_of_interest"
Black Rose Bar,8.9907466,38.7837717,"bar,establishment,night_club,point_of_interest"
"Bole, Wellosefer",8.9924014,38.7757111,"establishment,mosque,place_of_worship,point_of_interest,premise"
"BOLE,WELLO SEFER",8.9936852,38.7743139,"establishment,point_of_interest,shopping_mall"
"CHICHINYA,METAL MENDI",9.0192706,38.8385957,"establishment,lodging,point_of_interest"
"CHICHINYA,YESHI COFFEE",9.0098598,38.7810007,"cafe,establishment,food,point_of_interest,restaurant,store"
"English Embassy, School of Tomorrow",9.010325,38.7907138,"establishment,point_of_interest"
FELWEHA,9.0181273,38.7579241,"establishment,lodging,point_of_interest"
GOLDEN TULIP HOTEL,8.995529,38.787224,"establishment,lodging,point_of_interest"
KARA,9.035753,38.8556719,"establishment,point_of_interest,premise"
Tilla,9.0105015,38.77064,"establishment,gym,health,point_of_interest"
MKS Bar & Restaurant,8.9995109,38.7851796,"establishment,food,point_of_interest,restaurant"
"Old Kera Technology, Minister Office",9.0092032,38.7444653,"establishment,point_of_interest"
"Piassa, Eliana Mall",9.0304239,38.7511453,"establishment,lodging,point_of_interest"
QATAR EMBASSY,8.9919688,38.7252723,"embassy,establishment,point_of_interest"
Quatar Embassy,8.9919688,38.7252723,"embassy,establishment,point_of_interest"
"Stadium, Oromia Building",9.0130655,38.756779,"establishment,point_of_interest,stadium"
Sunshine Real Estate,9.0331037,38.8504242,"establishment,point_of_interest"
SUNSHINE REAL STATE,9.0331037,38.8504242,"establishment,point_of_interest"
Via Via Restaurant,9.0017305,38.7825141,"establishment,food,point_of_interest,restaurant"
"Yeshi Coffe, Chichiniya",9.0098598,38.7810007,"cafe,establishment,food,point_of_interest,restaurant,store"
"KAZANCHIS,TELA",9.0105015,38.77064,"establishment,gym,health,point_of_interest"
6 killo University,9.0438158,38.7611979,"establishment,point_of_interest"
Wellosefer,8.992472,38.7754249,"neighborhood,political"
"Golden Tulip, Vanishia Hotel",8.995529,38.787224,"establishment,lodging,point_of_interest"
KAIYA RESTURANT,8.994474,38.785369,"establishment,food,point_of_interest,restaurant"
"Kazanchis, Menaheria",9.0197859,38.7679142,"establishment,point_of_interest"
NATIONAL LIBRARY,9.0178614,38.749378,"establishment,library,point_of_interest"
National Library,9.0178614,38.749378,"establishment,library,point_of_interest"
SAROMARIA HOTEL,8.9943528,38.7852252,"establishment,lodging,point_of_interest"
SEMEN HOTEL ,9.0440595,38.7490502,"establishment,lodging,point_of_interest"
Village Coffee,9.0048062,38.7673932,"establishment,point_of_interest"
Wossen Grocery,8.9907466,38.7837717,"bar,establishment,night_club,point_of_interest"
YESHI BUILDING,8.9988009,38.7714641,"establishment,point_of_interest,shopping_mall"
Kiya Restaurant,9.0322376,38.7528381,"establishment,food,point_of_interest,restaurant"
ADDIS GUST HOUSE,9.003277,38.7887073,"establishment,food,lodging,point_of_interest,restaurant"
BESHALE HOTEL,9.0199096,38.8245823,"establishment,lodging,point_of_interest"
KARL SQUARE,8.9976452,38.7307478,"church,establishment,place_of_worship,point_of_interest"
KAZANCHIS TELA BULDING,9.0105015,38.77064,"establishment,gym,health,point_of_interest"
"22, GEBREAL HOSPITAL",9.0136265,38.8377981,"establishment,hospital,point_of_interest"
"BOLE,DH GEDA TOWER",8.9896428,38.7865512,"establishment,point_of_interest,shopping_mall"
"BOLE,MINI",8.9889325,38.7884491,"establishment,food,point_of_interest,restaurant"
 KERA,8.9947488,38.7525257,"neighborhood,political"
NORWAY EMBASSY,8.9881828,38.7332294,"embassy,establishment,point_of_interest"
"PIASSA,ENAT BUILDING",9.0298931,38.7534463,"establishment,point_of_interest,premise"
ROMADA HOTEL,8.991897,38.782873,"establishment,lodging,point_of_interest"
ROMI BURGER ,9.0019719,38.7821982,"establishment,food,point_of_interest,restaurant"
VIA VIA,9.0017305,38.7825141,"establishment,food,point_of_interest,restaurant"
22 GEBRIEL HOSPITAL,9.0136265,38.8377981,"establishment,hospital,point_of_interest"
KADISCO HOSPITAL,8.9953926,38.8141716,"establishment,hospital,point_of_interest"
MINA BUILDING,8.9913389,38.7723688,premise
TAFT UNIVERCITY,9.047165,38.7626587,"establishment,point_of_interest,university"
YEKA GUST HOUSE,9.0327275,38.78169,"establishment,lodging,point_of_interest"
Blue Bird Hotel ,9.0155324,38.7890654,"establishment,lodging,point_of_interest"
"BOLE,GEBETA RESTURANT",8.9931782,38.7923491,"establishment,food,point_of_interest,restaurant"
GERMAN EYE CLINIC,8.984164,38.7662153,"doctor,establishment,health,point_of_interest"
LAFTO MOLL,8.9902836,38.7259215,"establishment,point_of_interest,shopping_mall"
OROMIA STUDIUM APARTMENT,8.9960272,38.7361994,"establishment,point_of_interest"
SIDAMA HOTEL,8.9939542,38.7781352,"establishment,lodging,point_of_interest"
Sunshine Real Estate Homes,9.0331037,38.8504242,"establishment,point_of_interest"
VATICAN EMBASSY,8.9886199,38.7362266,"embassy,establishment,point_of_interest"
"KAZANCHIS,JUPITER HOTEL",9.0162482,38.7684143,"establishment,lodging,point_of_interest"
ANKOK RESTURANT,8.9989801,38.7707893,"establishment,food,point_of_interest,restaurant"
ARAMBA HOTEL,9.0316722,38.77107,"establishment,lodging,point_of_interest"
BOLE HOTEL,8.989451,38.794684,"establishment,lodging,point_of_interest"
"BOLE,NEW TOMOKA",9.0308647,38.7507747,"cafe,establishment,food,point_of_interest"
CMC SUNSHINE REALSTATE,8.998764,38.785166,"establishment,point_of_interest,real_estate_agency"
EMBILTA HOTEL,9.0491188,38.7368917,"establishment,lodging,point_of_interest"
GETFAM HOTEL,9.0147357,38.7837279,"establishment,lodging,point_of_interest"
Misrak Ber Bar & Restaurant,8.9932941,38.7852614,"establishment,food,point_of_interest,restaurant"
SARBET CONDOMINIUM,8.9928215,38.7382435,"establishment,point_of_interest"
STADIUM YESHI TOWER,9.0130655,38.756779,"establishment,point_of_interest,stadium"
KZ HOTEL,8.99197,38.78183,"establishment,lodging,point_of_interest"
ABERUS COMPLEX,9.0058238,38.7677157,"establishment,point_of_interest,shopping_mall"
BOLE DH GEDA,8.9896428,38.7865512,"establishment,point_of_interest,shopping_mall"
BOLE VANISIA HOTEL,8.995529,38.787224,"establishment,lodging,point_of_interest"
CMC CAMP,9.0192706,38.8385957,"establishment,lodging,point_of_interest"
GERJI KADISCO HOSPITAL,8.9953926,38.8141716,"establishment,hospital,point_of_interest"
GERJI ROBERA COFFEE,9.0069439,38.8194742,"cafe,establishment,food,point_of_interest"
"Goma,Addis Ababa",9.0058268,38.7464384,"establishment,point_of_interest,store"
METI BUILDING,9.0005536,38.7835126,"establishment,point_of_interest"
VOLT CLUB,8.9907869,38.7837794,"bar,establishment,night_club,point_of_interest"
TK Building,8.9884189,38.7914701,"establishment,point_of_interest,shopping_mall"
KORE,8.9829192,38.711319,"establishment,hospital,point_of_interest"
zewiditu,9.0186753,38.7562533,"establishment,hospital,point_of_interest"
weyra sefer,9.004388,38.7086374,"establishment,point_of_interest,school"
wabe shebele,9.0122623,38.7468421,"establishment,lodging,point_of_interest"
selam guest,9.003078,38.7671484,"establishment,lodging,point_of_interest"
sangam,8.9989801,38.7707893,"establishment,food,point_of_interest,restaurant"
radission ,9.016298,38.767855,"establishment,lodging,point_of_interest"
raddison ,9.016298,38.767855,"establishment,lodging,point_of_interest"
qatar embassy,8.9919688,38.7252723,"embassy,establishment,point_of_interest"
piyassa greek,9.0373842,38.7555112,"church,establishment,place_of_worship,point_of_interest,premise"
olompiya greek,9.0084889,38.7685824,"establishment,food,point_of_interest,restaurant"
ministry of agrecutlure,9.015915,38.8118834,"establishment,point_of_interest,premise"
med mall,8.9968206,38.7863919,"establishment,point_of_interest,shopping_mall"
mamai restaurant,9.0166262,38.7661124,"establishment,food,point_of_interest,restaurant"
kazanchis effoy piza,9.0025438,38.7796968,"establishment,food,point_of_interest,restaurant"
"kasanchis, mammia",9.0211233,38.771453,"establishment,food,point_of_interest,restaurant"
kasanchis ECA,9.0135904,38.7692511,"establishment,lodging,point_of_interest"
golden trip,8.995529,38.787224,"establishment,lodging,point_of_interest"
gerji university ,9.0011031,38.8077972,"establishment,point_of_interest,university"
bole kaleb,8.995587,38.786024,"establishment,lodging,point_of_interest"
bole desalegn,9.0000679,38.7796659,"establishment,lodging,point_of_interest"
apwlos,9.0483613,38.7268978,"establishment,health,point_of_interest,university"
addis abeba,8.9806034,38.7577605,"locality,political"
belay italy embassy,9.0476352,38.7861666,"embassy,establishment,point_of_interest"
beza bulding,8.9939157,38.7901792,premise
bisrate gebrial,8.9914822,38.7266726,"church,establishment,place_of_worship,point_of_interest"
Cyancity Hotel,9.004277,38.780213,"establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket"
sarbeet,8.9928215,38.7382435,"bus_station,establishment,point_of_interest,transit_station"
lov hotel kazanchis desalegne hotel,9.0162482,38.7684143,"establishment,lodging,point_of_interest"
gulfasis bole,8.9800689,38.7989319,"airport,establishment,point_of_interest"
jacros meta,9.0117187,38.8212094,"establishment,point_of_interest"
saphair hotel,9.0001579,38.7833704,"establishment,lodging,point_of_interest"
meket bulding,9.030556,38.738889,"establishment,point_of_interest,shopping_mall"
meke building,8.9999798,38.7701506,premise
unity colleage gerji,9.0011031,38.8077972,"establishment,point_of_interest,university"
shewa super market,8.9960685,38.772252,"establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket"
Ayat Zone 3,9.0158921,38.8139838,route
boston day,8.9907495,38.7837711,"establishment,point_of_interest,spa"
koriya hospital,8.9994166,38.8077972,"establishment,hospital,point_of_interest"
Jemo 1,8.9600119,38.7052417,"establishment,point_of_interest,premise"
CMC MICHAEL,9.0230248,38.8403703,"church,establishment,place_of_worship,point_of_interest"
LEGHAR,9.0117927,38.7537469,"establishment,point_of_interest"
RAMADEN HOTEL,8.991931,38.782862,"establishment,lodging,point_of_interest"
TANA BUILDING,8.8914256,38.7745186,"establishment,point_of_interest"
ITALIAN EMBASSY,9.0476352,38.7861666,"embassy,establishment,point_of_interest"
MECHAREA CONDOMINIUM,8.9847827,38.7557975,"establishment,point_of_interest"
NYALA MOTERS,9.0106073,38.8019521,"car_dealer,establishment,point_of_interest,store"
ABISSINIYA MOLL,8.9968206,38.7863919,"establishment,point_of_interest,shopping_mall"
ATLAS VI VIVIA CLUB,9.0037118,38.7805761,"establishment,lodging,point_of_interest"
BOLE CIVIL AVIATION,8.9871952,38.7934736,"establishment,local_government_office,point_of_interest"
Atlas(Desal Hotel),9.0037118,38.7805761,"establishment,lodging,point_of_interest"
Bole Airport(Old Gumruk),8.9800689,38.7989319,"airport,establishment,point_of_interest"
"BOLE,MIKI BUILDING",8.9987103,38.7860425,"electronics_store,establishment,point_of_interest,store"
Estifanos Village Hotel,9.016298,38.767855,"establishment,lodging,point_of_interest"
Lideta Addis Foam and Plastic,8.9919844,38.7466442,"establishment,point_of_interest"
Mina Building,8.9913389,38.7723688,premise
ROBERA CAFE,9.0115694,38.8215212,"cafe,establishment,food,point_of_interest"
Robera Cafe,9.0115694,38.8215212,"cafe,establishment,food,point_of_interest"
Summit (Dave Grocery),9.0100176,38.772033,"establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket"
"Suny Supermarket,Addis Ababa",8.9947604,38.7906521,"establishment,food,grocery_or_supermarket,point_of_interest,store"
Torhayloch,9.0128546,38.7242317,"establishment,hospital,point_of_interest"
VILLAGE HOTEL,9.016298,38.767855,"establishment,lodging,point_of_interest"
billage coffee,9.0048062,38.7673932,"establishment,point_of_interest"
"capital hotel balderas condominium, hilton totel ",9.013292,38.779928,"establishment,lodging,point_of_interest"
nexus hotel ,9.0076114,38.805524,"establishment,lodging,point_of_interest"
gerji toto burger,9.0009444,38.7804448,"establishment,food,point_of_interest,restaurant"
top view ,9.0225554,38.8034105,"establishment,food,point_of_interest,restaurant"
summit debora school,9.0179355,38.8473129,"establishment,point_of_interest,school"
sanford school ,9.0364311,38.7724812,"establishment,point_of_interest,school"
hilton hotel ,9.018495,38.76496,"establishment,lodging,point_of_interest"
deleopol hotel,9.009511,38.772721,"establishment,lodging,point_of_interest"
washingoton htoel /MP GUST,9.024717,38.790602,"establishment,lodging,point_of_interest"
tillo GYM/ kazanchi,9.0105015,38.77064,"establishment,gym,health,point_of_interest"
KK Building Mexico,9.0102287,38.7445091,"establishment,point_of_interest"
5TH POLICE STATION,9.022966,38.7804026,"establishment,point_of_interest,police"
5th Police Station,9.022966,38.7804026,"establishment,point_of_interest,police"
ABYSINIA BUILDING,8.9947399,38.7905586,"establishment,point_of_interest"
Abyssiniya Building,8.9947399,38.7905586,"establishment,point_of_interest"
AGEZA BAR,8.9906191,38.7838173,"bar,establishment,night_club,point_of_interest"
Ageza Bar,8.9906191,38.7838173,"bar,establishment,night_club,point_of_interest"
GERJI META BEER,9.0062194,38.8231602,"neighborhood,political"
Golagol Building,9.0155525,38.7871168,premise
GOLAGOLE BUILDING,9.0154348,38.7869515,"establishment,parking,point_of_interest"
Sihonat Hotel,8.9946503,38.7848761,"establishment,lodging,point_of_interest"
Summit (Sunrise Real State),9.0011618,38.8481059,"establishment,general_contractor,point_of_interest"
KEBENA HOTEL ,9.0316722,38.77107,"establishment,lodging,point_of_interest"
Kebena Total Gas Station,9.0041999,38.6888748,"establishment,gas_station,point_of_interest"
AFARENSIS HOTEL,9.0170232,38.8014254,"establishment,lodging,point_of_interest"
Afarnesis Hotel,9.0170232,38.8014254,"establishment,lodging,point_of_interest"
Bella Pasta,9.0194448,38.840199,"establishment,food,point_of_interest,restaurant"
Betelhem Plaza,9.0198165,38.8007559,"establishment,point_of_interest,shopping_mall"
Chichiniya Effoi Pizza House,9.0025438,38.7796968,"establishment,food,point_of_interest,restaurant"
GERJI SUNSHINE,8.9943122,38.8115565,"establishment,point_of_interest"
Gorgarios School,9.0289655,38.7787773,"establishment,point_of_interest,premise,school"
Hancok Restaurant,8.9989801,38.7707893,"establishment,food,point_of_interest,restaurant"
HANCOK RESTURANT,9.0214875,38.7739418,"establishment,food,point_of_interest,restaurant"
Haya Arat Sidra Hotel,9.013387,38.796627,"establishment,lodging,point_of_interest"
SIGNAL SQUARE,9.0102464,38.7613592,"establishment,neighborhood,point_of_interest,political"
Signal Square,9.0102464,38.7613592,"establishment,neighborhood,point_of_interest,political"
Stadium (Yeshi Tower),9.0130655,38.756779,"establishment,point_of_interest,stadium"
WELLO SEFER SQUARE,8.9924014,38.7757111,"establishment,lodging,point_of_interest"
Wollosefer Square,8.9873797,38.7472871,route
"Ambasel Building ,Addis Ababa",8.9855585,38.767268,premise
Atlas (Romi Burger),9.0019719,38.7821982,"establishment,food,point_of_interest,restaurant"
